"measurements" "activity.name" "subject" "mean.value"
"fBodyAccJerk.mean...Y" "SITTING" 23 -0.978136218235294
"fBodyAccJerk.mean...Y" "SITTING" 24 -0.979228238382353
"fBodyAccJerk.mean...Y" "SITTING" 25 -0.982957002923077
"fBodyAccJerk.mean...Y" "SITTING" 26 -0.985862886410256
"fBodyAccJerk.mean...Y" "SITTING" 27 -0.985238583714286
"fBodyAccJerk.mean...Y" "SITTING" 28 -0.963054247083333
"fBodyAccJerk.mean...Y" "SITTING" 29 -0.983883193
"fBodyAccJerk.mean...Y" "SITTING" 30 -0.980405717258064
"fBodyAccJerk.mean...Y" "STANDING" 1 -0.985418704528302
"fBodyAccJerk.mean...Y" "STANDING" 2 -0.970851337962963
"fBodyAccJerk.mean...Y" "STANDING" 3 -0.943497973606557
"fBodyAccJerk.mean...Y" "STANDING" 4 -0.937624242142857
"fBodyAccJerk.mean...Y" "STANDING" 5 -0.93137020875
"fBodyAccJerk.mean...Y" "STANDING" 6 -0.951405464912281
"fBodyAccJerk.mean...Y" "STANDING" 7 -0.967165093018868
"fBodyAccJerk.mean...Y" "STANDING" 8 -0.976177675
"fBodyAccJerk.mean...Y" "STANDING" 9 -0.962624298888889
"fBodyAccJerk.mean...Y" "STANDING" 10 -0.942187760454545
"fBodyAccJerk.mean...Y" "STANDING" 11 -0.979287024255319
"fBodyAccJerk.mean...Y" "STANDING" 12 -0.95329178
"fBodyAccJerk.mean...Y" "STANDING" 13 -0.977752775438597
"fBodyAccJerk.mean...Y" "STANDING" 14 -0.967249904833333
"fBodyAccJerk.mean...Y" "STANDING" 15 -0.967884709433962
"fBodyAccJerk.mean...Y" "STANDING" 16 -0.982425403974359
"fBodyAccJerk.mean...Y" "STANDING" 17 -0.986278342435897
"fBodyAccJerk.mean...Y" "STANDING" 18 -0.975243689589041
"fBodyAccJerk.mean...Y" "STANDING" 19 -0.970011345890411
"fBodyAccJerk.mean...Y" "STANDING" 20 -0.935717554109589
"fBodyAccJerk.mean...Y" "STANDING" 21 -0.964503015505618
"fBodyAccJerk.mean...Y" "STANDING" 22 -0.952141454126984
"fBodyAccJerk.mean...Y" "STANDING" 23 -0.975176561617647
"fBodyAccJerk.mean...Y" "STANDING" 24 -0.967720592463768
"fBodyAccJerk.mean...Y" "STANDING" 25 -0.972554452972973
"fBodyAccJerk.mean...Y" "STANDING" 26 -0.976267058648649
"fBodyAccJerk.mean...Y" "STANDING" 27 -0.97586868
"fBodyAccJerk.mean...Y" "STANDING" 28 -0.93516897835443
"fBodyAccJerk.mean...Y" "STANDING" 29 -0.983194980615385
"fBodyAccJerk.mean...Y" "STANDING" 30 -0.957434887457627
"fBodyAccJerk.mean...Y" "WALKING" 1 -0.0352255241130632
"fBodyAccJerk.mean...Y" "WALKING" 2 -0.0787640836610169
"fBodyAccJerk.mean...Y" "WALKING" 3 -0.140508590224138
"fBodyAccJerk.mean...Y" "WALKING" 4 -0.279553391533333
"fBodyAccJerk.mean...Y" "WALKING" 5 -0.181055554206071
"fBodyAccJerk.mean...Y" "WALKING" 6 -0.0753742321614035
"fBodyAccJerk.mean...Y" "WALKING" 7 -0.123192887383684
"fBodyAccJerk.mean...Y" "WALKING" 8 0.0796832872416667
"fBodyAccJerk.mean...Y" "WALKING" 9 -0.367706595
"fBodyAccJerk.mean...Y" "WALKING" 10 0.0309052018326415
"fBodyAccJerk.mean...Y" "WALKING" 11 -0.241801726186441
"fBodyAccJerk.mean...Y" "WALKING" 12 -0.1413740705982
"fBodyAccJerk.mean...Y" "WALKING" 13 -0.0439195137368421
"fBodyAccJerk.mean...Y" "WALKING" 14 -0.376766600508475
"fBodyAccJerk.mean...Y" "WALKING" 15 -0.0669378062222222
"fBodyAccJerk.mean...Y" "WALKING" 16 -0.454270822156863
"fBodyAccJerk.mean...Y" "WALKING" 17 -0.194232721737705
"fBodyAccJerk.mean...Y" "WALKING" 18 -0.361908549464286
"fBodyAccJerk.mean...Y" "WALKING" 19 0.0107318703980769
"fBodyAccJerk.mean...Y" "WALKING" 20 0.157933952294118
"fBodyAccJerk.mean...Y" "WALKING" 21 -0.112564739084615
"fBodyAccJerk.mean...Y" "WALKING" 22 0.159995613695652
"fBodyAccJerk.mean...Y" "WALKING" 23 -0.155488720747458
"fBodyAccJerk.mean...Y" "WALKING" 24 -0.352829307068966
"fBodyAccJerk.mean...Y" "WALKING" 25 -0.43445519972973
"fBodyAccJerk.mean...Y" "WALKING" 26 -0.298531982474576
"fBodyAccJerk.mean...Y" "WALKING" 27 -0.194767362438596
"fBodyAccJerk.mean...Y" "WALKING" 28 -0.294548344814815
"fBodyAccJerk.mean...Y" "WALKING" 29 -0.0880213408433962
"fBodyAccJerk.mean...Y" "WALKING" 30 -0.299525343907692
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 1 -0.12866715764898
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 2 0.0962091607617021
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 3 -0.135938542632653
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 4 -0.172941628735556
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 5 -0.0568032957531915
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 6 0.1372024523
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 7 -0.316236510319149
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 8 0.220639687868421
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 9 -0.313643041809524
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 10 -0.119504295573684
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 11 -0.177479240097826
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 12 0.00639406888695652
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 13 -0.207812348246809
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 14 0.164775056133333
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 15 -0.0269769415214286
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 16 -0.289957855489362
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 17 -0.351268404347826
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 18 -0.465982666363636
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 19 0.276716853307692
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 20 0.20582901724
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 21 -0.107306347733333
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 22 -0.00309155313333333
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 23 -0.0724504562777778
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 24 -0.2258243574
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 25 -0.415699643793103
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 26 -0.165552378156
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 27 -0.170975270611364
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 28 -0.0127039720456522
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 29 -0.0977850659541667
"fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 30 -0.224992780432258
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 1 -0.41344458754717
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 2 -0.1878421317125
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 3 -0.283772547471017
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 4 -0.297805187243462
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 5 -0.19681792087234
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 6 -0.122991594331373
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 7 -0.53707567
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 8 -0.0257952590634146
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 9 -0.608498592040816
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 10 -0.206872839212766
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 11 -0.455317917037037
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 12 -0.333077590961538
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 13 -0.368996179072727
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 14 -0.347606639592593
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 15 -0.338102216666667
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 16 -0.468605205294118
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 17 -0.37705192875
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 18 -0.579650286034483
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 19 -0.073928372175
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 20 -0.312161098966667
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 21 -0.205067301297872
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 22 -0.0751829281833333
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 23 -0.326236287627451
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 24 -0.527604243559322
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 25 -0.640849424923077
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 26 -0.419344696
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 27 -0.44246561254902
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 28 -0.358009373333333
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 29 -0.408886605510204
"fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 30 -0.592919440769231
"fBodyAccJerk.mean...Z" "LAYING" 1 -0.9480609042
"fBodyAccJerk.mean...Z" "LAYING" 2 -0.986197134583333
"fBodyAccJerk.mean...Z" "LAYING" 3 -0.979122344354839
"fBodyAccJerk.mean...Z" "LAYING" 4 -0.975383329444444
"fBodyAccJerk.mean...Z" "LAYING" 5 -0.983250309423077
"fBodyAccJerk.mean...Z" "LAYING" 6 -0.954425844736842
"fBodyAccJerk.mean...Z" "LAYING" 7 -0.969524977692308
"fBodyAccJerk.mean...Z" "LAYING" 8 -0.962111136666667
"fBodyAccJerk.mean...Z" "LAYING" 9 -0.955909215
"fBodyAccJerk.mean...Z" "LAYING" 10 -0.972592212931034
"fBodyAccJerk.mean...Z" "LAYING" 11 -0.979564844210526
"fBodyAccJerk.mean...Z" "LAYING" 12 -0.967149695166667
"fBodyAccJerk.mean...Z" "LAYING" 13 -0.980994601935484
"fBodyAccJerk.mean...Z" "LAYING" 14 -0.968593195686275
"fBodyAccJerk.mean...Z" "LAYING" 15 -0.97477568375
"fBodyAccJerk.mean...Z" "LAYING" 16 -0.985544945285714
"fBodyAccJerk.mean...Z" "LAYING" 17 -0.98038005915493
"fBodyAccJerk.mean...Z" "LAYING" 18 -0.989116865846154
"fBodyAccJerk.mean...Z" "LAYING" 19 -0.986506488795181
"fBodyAccJerk.mean...Z" "LAYING" 20 -0.982876212058823
"fBodyAccJerk.mean...Z" "LAYING" 21 -0.981630805333333
"fBodyAccJerk.mean...Z" "LAYING" 22 -0.970918941666667
"fBodyAccJerk.mean...Z" "LAYING" 23 -0.982415511805556
"fBodyAccJerk.mean...Z" "LAYING" 24 -0.981549689583333
"fBodyAccJerk.mean...Z" "LAYING" 25 -0.962632674520548
"fBodyAccJerk.mean...Z" "LAYING" 26 -0.987308252236842
"fBodyAccJerk.mean...Z" "LAYING" 27 -0.988033129054054
"fBodyAccJerk.mean...Z" "LAYING" 28 -0.970251565375
"fBodyAccJerk.mean...Z" "LAYING" 29 -0.992018447826087
"fBodyAccJerk.mean...Z" "LAYING" 30 -0.975632420428571
"fBodyAccJerk.mean...Z" "SITTING" 1 -0.986053092340425
"fBodyAccJerk.mean...Z" "SITTING" 2 -0.985129050217391
"fBodyAccJerk.mean...Z" "SITTING" 3 -0.970845669423077
"fBodyAccJerk.mean...Z" "SITTING" 4 -0.9751549056
"fBodyAccJerk.mean...Z" "SITTING" 5 -0.969501330681818
"fBodyAccJerk.mean...Z" "SITTING" 6 -0.954199785636364
"fBodyAccJerk.mean...Z" "SITTING" 7 -0.968503504791667
"fBodyAccJerk.mean...Z" "SITTING" 8 -0.982995311086956
"fBodyAccJerk.mean...Z" "SITTING" 9 -0.9575269752
"fBodyAccJerk.mean...Z" "SITTING" 10 -0.986056767777778
"fBodyAccJerk.mean...Z" "SITTING" 11 -0.981124861320755
"fBodyAccJerk.mean...Z" "SITTING" 12 -0.975551564117647
"fBodyAccJerk.mean...Z" "SITTING" 13 -0.985261204693878
"fBodyAccJerk.mean...Z" "SITTING" 14 -0.97275196962963
"fBodyAccJerk.mean...Z" "SITTING" 15 -0.984908418474576
"fBodyAccJerk.mean...Z" "SITTING" 16 -0.981178036811594
"fBodyAccJerk.mean...Z" "SITTING" 17 -0.9888280653125
"fBodyAccJerk.mean...Z" "SITTING" 18 -0.988689671578947
"fBodyAccJerk.mean...Z" "SITTING" 19 -0.98398048
"fBodyAccJerk.mean...Z" "SITTING" 20 -0.973211461363636
"fBodyAccJerk.mean...Z" "SITTING" 21 -0.983434322941176
"fBodyAccJerk.mean...Z" "SITTING" 22 -0.975330718709677
"fBodyAccJerk.mean...Z" "SITTING" 23 -0.972656226029412
"fBodyAccJerk.mean...Z" "SITTING" 24 -0.981971300147059
"fBodyAccJerk.mean...Z" "SITTING" 25 -0.986326396461538
"fBodyAccJerk.mean...Z" "SITTING" 26 -0.987989982948718
"fBodyAccJerk.mean...Z" "SITTING" 27 -0.987087721142857
"fBodyAccJerk.mean...Z" "SITTING" 28 -0.972939551944444
"fBodyAccJerk.mean...Z" "SITTING" 29 -0.988470241
"fBodyAccJerk.mean...Z" "SITTING" 30 -0.985978315322581
"fBodyAccJerk.mean...Z" "STANDING" 1 -0.990752166037736
"fBodyAccJerk.mean...Z" "STANDING" 2 -0.979775152037037
"fBodyAccJerk.mean...Z" "STANDING" 3 -0.969174903442623
"fBodyAccJerk.mean...Z" "STANDING" 4 -0.968648411607143
"fBodyAccJerk.mean...Z" "STANDING" 5 -0.958438726607143
"fBodyAccJerk.mean...Z" "STANDING" 6 -0.963743518070175
"fBodyAccJerk.mean...Z" "STANDING" 7 -0.968229643018868
"fBodyAccJerk.mean...Z" "STANDING" 8 -0.979477193333333
"fBodyAccJerk.mean...Z" "STANDING" 9 -0.967129200444444
"fBodyAccJerk.mean...Z" "STANDING" 10 -0.972241512272727
"fBodyAccJerk.mean...Z" "STANDING" 11 -0.988460788085106
"fBodyAccJerk.mean...Z" "STANDING" 12 -0.971122527868852
"fBodyAccJerk.mean...Z" "STANDING" 13 -0.98460855877193
"fBodyAccJerk.mean...Z" "STANDING" 14 -0.966718434333333
"fBodyAccJerk.mean...Z" "STANDING" 15 -0.982632302830189
"fBodyAccJerk.mean...Z" "STANDING" 16 -0.986091891538462
"fBodyAccJerk.mean...Z" "STANDING" 17 -0.989563633076923
"fBodyAccJerk.mean...Z" "STANDING" 18 -0.986265653561644
"fBodyAccJerk.mean...Z" "STANDING" 19 -0.983463295479452
"fBodyAccJerk.mean...Z" "STANDING" 20 -0.952741107945206
"fBodyAccJerk.mean...Z" "STANDING" 21 -0.974780645393258
"fBodyAccJerk.mean...Z" "STANDING" 22 -0.977567430952381
"fBodyAccJerk.mean...Z" "STANDING" 23 -0.969610229705882
"fBodyAccJerk.mean...Z" "STANDING" 24 -0.974170468405797
"fBodyAccJerk.mean...Z" "STANDING" 25 -0.984832251216216
"fBodyAccJerk.mean...Z" "STANDING" 26 -0.984563921216216
"fBodyAccJerk.mean...Z" "STANDING" 27 -0.9851113755
"fBodyAccJerk.mean...Z" "STANDING" 28 -0.964751238734177
"fBodyAccJerk.mean...Z" "STANDING" 29 -0.988541579384615
"fBodyAccJerk.mean...Z" "STANDING" 30 -0.962892627966102
"fBodyAccJerk.mean...Z" "WALKING" 1 -0.468999224631579
"fBodyAccJerk.mean...Z" "WALKING" 2 -0.554956709661017
"fBodyAccJerk.mean...Z" "WALKING" 3 -0.514137255344828
"fBodyAccJerk.mean...Z" "WALKING" 4 -0.728991595666667
"fBodyAccJerk.mean...Z" "WALKING" 5 -0.590496615535714
"fBodyAccJerk.mean...Z" "WALKING" 6 -0.541438616140351
"fBodyAccJerk.mean...Z" "WALKING" 7 -0.106490372892632
"fBodyAccJerk.mean...Z" "WALKING" 8 -0.361563262083333
"fBodyAccJerk.mean...Z" "WALKING" 9 -0.399541245192308
"fBodyAccJerk.mean...Z" "WALKING" 10 -0.464020508867925
"fBodyAccJerk.mean...Z" "WALKING" 11 -0.69259387220339
"fBodyAccJerk.mean...Z" "WALKING" 12 -0.4913861728
"fBodyAccJerk.mean...Z" "WALKING" 13 -0.342263716894737
"fBodyAccJerk.mean...Z" "WALKING" 14 -0.415899179152542
"fBodyAccJerk.mean...Z" "WALKING" 15 -0.648905254074074
"fBodyAccJerk.mean...Z" "WALKING" 16 -0.422332394117647
"fBodyAccJerk.mean...Z" "WALKING" 17 -0.523427055737705
"fBodyAccJerk.mean...Z" "WALKING" 18 -0.601147246785714
"fBodyAccJerk.mean...Z" "WALKING" 19 -0.129367902596154
"fBodyAccJerk.mean...Z" "WALKING" 20 -0.34599447627451
"fBodyAccJerk.mean...Z" "WALKING" 21 -0.405700157884615
"fBodyAccJerk.mean...Z" "WALKING" 22 -0.281973435652174
"fBodyAccJerk.mean...Z" "WALKING" 23 -0.0572021324745763
"fBodyAccJerk.mean...Z" "WALKING" 24 -0.469920224310345
"fBodyAccJerk.mean...Z" "WALKING" 25 -0.659286392837838
"fBodyAccJerk.mean...Z" "WALKING" 26 -0.398673189830508
"fBodyAccJerk.mean...Z" "WALKING" 27 -0.382617091578947
"fBodyAccJerk.mean...Z" "WALKING" 28 -0.498754491111111
"fBodyAccJerk.mean...Z" "WALKING" 29 -0.394877826981132
"fBodyAccJerk.mean...Z" "WALKING" 30 -0.467030710153846
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 1 -0.288334735714286
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 2 -0.271498721106383
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 3 -0.529059450612245
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 4 -0.583917371333333
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 5 -0.491979946170213
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 6 -0.283086205125
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 7 -0.296494902765957
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 8 0.0586096890447368
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 9 -0.293677789595238
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 10 -0.240679035428947
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 11 -0.530225529130435
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 12 -0.451614324565217
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 13 -0.276138039897872
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 14 -0.0248789805888889
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 15 -0.345376541261905
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 16 -0.241974080021277
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 17 -0.498668458043478
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 18 -0.622135895090909
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 19 0.0595905768717949
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 20 -0.356220245355556
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 21 -0.196838264546667
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 22 -0.419534253611111
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 23 0.157775692377778
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 24 -0.250000183381818
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 25 -0.686843959310345
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 26 -0.3601146078
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 27 -0.343626396295455
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 28 -0.365287434717391
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 29 -0.411173451875
"fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 30 -0.399688694032258
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 1 -0.685474353962264
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 2 -0.522728063333333
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 3 -0.677314534067797
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 4 -0.690106934230769
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 5 -0.606717464680851
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 6 -0.549314615882353
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 7 -0.581764526862745
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 8 -0.386655803658537
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 9 -0.615125710612245
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 10 -0.553230667234043
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 11 -0.765387905555556
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 12 -0.687929868653846
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 13 -0.631496434363636
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 14 -0.264008468333333
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 15 -0.714554172708333
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 16 -0.565220840588235
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 17 -0.633017707916667
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 18 -0.736149274137931
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 19 -0.3806571232
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 20 -0.492755895098039
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 21 -0.519815170851064
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 22 -0.414448875714286
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 23 -0.346605238039216
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 24 -0.48339098779661
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 25 -0.793266971230769
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 26 -0.639741264909091
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 27 -0.608544241568627
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 28 -0.587813565294118
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 29 -0.646198587755102
"fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" 30 -0.737803881230769
"fBodyAccJerk.meanFreq...X" "LAYING" 1 0.132419092398
"fBodyAccJerk.meanFreq...X" "LAYING" 2 0.159808328563875
"fBodyAccJerk.meanFreq...X" "LAYING" 3 0.17597855438871
"fBodyAccJerk.meanFreq...X" "LAYING" 4 0.182436483157407
"fBodyAccJerk.meanFreq...X" "LAYING" 5 0.239915157321154
"fBodyAccJerk.meanFreq...X" "LAYING" 6 0.0114731894070175
"fBodyAccJerk.meanFreq...X" "LAYING" 7 0.0207159202961538
"fBodyAccJerk.meanFreq...X" "LAYING" 8 0.164984298959259
"fBodyAccJerk.meanFreq...X" "LAYING" 9 -0.08503093738
"fBodyAccJerk.meanFreq...X" "LAYING" 10 0.0485572099491379
"fBodyAccJerk.meanFreq...X" "LAYING" 11 0.178104551486316
"fBodyAccJerk.meanFreq...X" "LAYING" 12 0.083907082125
"fBodyAccJerk.meanFreq...X" "LAYING" 13 0.169895805430645
"fBodyAccJerk.meanFreq...X" "LAYING" 14 -0.158599091641176
"fBodyAccJerk.meanFreq...X" "LAYING" 15 0.114787481842222
"fBodyAccJerk.meanFreq...X" "LAYING" 16 0.06559671734
"fBodyAccJerk.meanFreq...X" "LAYING" 17 0.188447976580282
"fBodyAccJerk.meanFreq...X" "LAYING" 18 0.159761097664615
"fBodyAccJerk.meanFreq...X" "LAYING" 19 0.135277438
"fBodyAccJerk.meanFreq...X" "LAYING" 20 0.116642082939706
"fBodyAccJerk.meanFreq...X" "LAYING" 21 0.0883780669131111
"fBodyAccJerk.meanFreq...X" "LAYING" 22 0.0734034055506944
"fBodyAccJerk.meanFreq...X" "LAYING" 23 0.206066869445833
"fBodyAccJerk.meanFreq...X" "LAYING" 24 0.152359886551389
"fBodyAccJerk.meanFreq...X" "LAYING" 25 -0.0416113196575342
"fBodyAccJerk.meanFreq...X" "LAYING" 26 0.137090425315789
"fBodyAccJerk.meanFreq...X" "LAYING" 27 0.0961256024564865
"fBodyAccJerk.meanFreq...X" "LAYING" 28 0.104292020185
"fBodyAccJerk.meanFreq...X" "LAYING" 29 0.138616312664928
"fBodyAccJerk.meanFreq...X" "LAYING" 30 0.0410381510042857
"fBodyAccJerk.meanFreq...X" "SITTING" 1 0.256610823568085
"fBodyAccJerk.meanFreq...X" "SITTING" 2 0.305546818084783
"fBodyAccJerk.meanFreq...X" "SITTING" 3 0.215731832596154
"fBodyAccJerk.meanFreq...X" "SITTING" 4 0.2130199199042
"fBodyAccJerk.meanFreq...X" "SITTING" 5 0.0757356169022727
"fBodyAccJerk.meanFreq...X" "SITTING" 6 0.0999400617187273
"fBodyAccJerk.meanFreq...X" "SITTING" 7 0.180132581508333
"fBodyAccJerk.meanFreq...X" "SITTING" 8 0.227828617
"fBodyAccJerk.meanFreq...X" "SITTING" 9 0.02039798558
"fBodyAccJerk.meanFreq...X" "SITTING" 10 0.193449216333333
"fBodyAccJerk.meanFreq...X" "SITTING" 11 0.153320197518868
"fBodyAccJerk.meanFreq...X" "SITTING" 12 0.138129939916471
"fBodyAccJerk.meanFreq...X" "SITTING" 13 0.264214260326531
"fBodyAccJerk.meanFreq...X" "SITTING" 14 0.00357106024444444
"fBodyAccJerk.meanFreq...X" "SITTING" 15 0.240022781071475
"fBodyAccJerk.meanFreq...X" "SITTING" 16 0.203452532052174
"fBodyAccJerk.meanFreq...X" "SITTING" 17 0.232009757914063
"fBodyAccJerk.meanFreq...X" "SITTING" 18 0.234747570824561
"fBodyAccJerk.meanFreq...X" "SITTING" 19 0.091700311709589
"fBodyAccJerk.meanFreq...X" "SITTING" 20 0.136601130674242
"fBodyAccJerk.meanFreq...X" "SITTING" 21 0.244349529764706
"fBodyAccJerk.meanFreq...X" "SITTING" 22 0.214704630348387
"fBodyAccJerk.meanFreq...X" "SITTING" 23 0.285643525808824
"fBodyAccJerk.meanFreq...X" "SITTING" 24 0.187752123742647
"fBodyAccJerk.meanFreq...X" "SITTING" 25 0.176656276830769
"fBodyAccJerk.meanFreq...X" "SITTING" 26 0.17657695075641
